fpr,tpr
0.06301531213191991,0.8085855031667839
0.06301531213191991,0.8092892329345531
0.06458578720062819,0.8092892329345531
0.06458578720062819,0.8099929627023223
0.06478209658421673,0.8099929627023223
0.06478209658421673,0.8106966924700915
0.0651747153513938,0.8106966924700915
0.0651747153513938,0.8114004222378607
0.066352571652925,0.8114004222378607
0.066352571652925,0.8121041520056298
0.06674519042010207,0.8121041520056298
0.06674519042010207,0.812807881773399
0.06713780918727916,0.812807881773399
0.06713780918727916,0.8135116115411682
0.06772673733804475,0.8135116115411682
0.06772673733804475,0.8142153413089374
0.06870828425598743,0.8142153413089374
0.06870828425598743,0.8149190710767066
0.06890459363957598,0.8149190710767066
0.06890459363957598,0.8156228008444757
0.07106399685904986,0.8156228008444757
0.07106399685904986,0.8163265306122449
0.07165292500981547,0.8163265306122449
0.07165292500981547,0.817030260380014
0.071849234393404,0.817030260380014
0.071849234393404,0.8177339901477833
0.07283078131134668,0.8177339901477833
0.07283078131134668,0.8184377199155525
0.0745975657636435,0.8184377199155525
0.0745975657636435,0.8191414496833216
0.07538280329799764,0.8191414496833216
0.07538280329799764,0.8198451794510908
0.07557911268158618,0.8198451794510908
0.07557911268158618,0.8205489092188599
0.07597173144876325,0.8205489092188599
0.07597173144876325,0.8212526389866291
0.07636435021594032,0.8212526389866291
0.07636435021594032,0.8226600985221675
0.07656065959952886,0.8226600985221675
0.07656065959952886,0.8233638282899367
0.07695327836670593,0.8233638282899367
0.07695327836670593,0.8240675580577058
0.07754220651747154,0.8240675580577058
0.07754220651747154,0.824771287825475
0.07891637220259129,0.824771287825475
0.07891637220259129,0.8254750175932442
0.07911268158617982,0.8254750175932442
0.07911268158617982,0.8261787473610134
0.07950530035335689,0.8261787473610134
0.07950530035335689,0.8268824771287826
0.07970160973694543,0.8268824771287826
0.07970160973694543,0.8275862068965517
0.07989791912053396,0.8275862068965517
0.08029053788771104,0.8275862068965517
0.08048684727129957,0.8275862068965517
0.08048684727129957,0.8282899366643209
0.08068315665488811,0.8282899366643209
0.08068315665488811,0.8296973961998593
0.08087946603847664,0.8296973961998593
0.08087946603847664,0.8304011259676284
0.0834314880251276,0.8304011259676284
0.0834314880251276,0.8311048557353976
0.08421672555948174,0.8311048557353976
0.08421672555948174,0.8318085855031668
0.08578720062819002,0.8318085855031668
0.08578720062819002,0.8325123152709359
0.0867687475461327,0.8325123152709359
0.0867687475461327,0.8339197748064743
0.08735767569689831,0.8339197748064743
